matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",25/08/2020 17:30,30/08/2020 11:25
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",2,,11/05/2019 12:39,11/05/2019 15:15
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,30/05/2019 14:22,04/06/2019 11:34
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",2,,29/07/2019 14:28,29/07/2019 16:05
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",2,,28/08/2019 16:49,29/08/2019 12:25
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",2,,20/04/2020 12:41,20/04/2020 14:14
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,2,,05/04/2020 15:34,09/04/2020 09:52
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,17/03/2019 09:28,23/03/2019 16:19
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",2,,26/04/2019 11:43,27/04/2019 11:28
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",2,,16/10/2019 16:31,17/10/2019 16:28
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",2,,13/09/2020 09:45,13/09/2020 15:49
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,20/10/2020 14:19,27/10/2020 12:42
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,13/09/2020 12:44,20/09/2020 16:13
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,19/02/2020 14:34,26/02/2020 16:41
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,19/05/2020 15:09,24/05/2020 10:44
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,22/02/2019 09:54,24/02/2019 17:49
123456111,José Maria,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,2,,23/05/2019 16:02,26/05/2019 10:16
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,2,,05/12/2019 13:02,07/12/2019 11:08
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,14/08/2019 09:22,14/08/2019 11:08
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",2,,21/06/2020 11:07,21/06/2020 12:13
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,24/10/2019 14:49,27/10/2019 14:51
123456111,José Maria,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,2,,08/04/2020 13:56,14/04/2020 15:57
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,12/02/2019 09:35,15/02/2019 15:04
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",2,,14/09/2020 11:07,15/09/2020 10:46
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,08/06/2019 14:55,10/06/2019 11:11
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,2,,28/08/2020 17:39,30/08/2020 10:49
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",27/04/2020 16:56,29/04/2020 09:55
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,23/05/2019 13:34,25/05/2019 15:25
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,30/12/2020 14:49,31/12/2020 14:23
123456111,José Maria,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,11/03/2019 17:27,12/03/2019 15:33
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",21/07/2019 09:19,27/07/2019 13:48
123456111,José Maria,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,"109,9","249,9",2,,25/12/2019 10:45,25/12/2019 15:53
123456111,José Maria,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,19/03/2020 10:31,19/03/2020 11:51
123456111,José Maria,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",2,,22/01/2020 13:22,23/01/2020 12:36
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",21/08/2019 16:44,27/08/2019 12:58
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,10/08/2019 12:11,10/08/2019 15:01
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",2,,25/12/2019 15:08,26/12/2019 14:55
123456111,José Maria,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,"49,9","95,9",4,,23/08/2020 09:10,23/08/2020 17:43
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",4,,12/06/2020 12:24,12/06/2020 13:03
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,24/10/2020 11:38,28/10/2020 16:46
123456111,José Maria,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,19/05/2019 12:32,19/05/2019 13:34
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",4,,28/10/2020 17:48,29/10/2020 14:09
123456111,José Maria,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",4,,20/03/2020 11:27,21/03/2020 09:50
123456111,José Maria,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,"49,9","95,9",4,,26/12/2019 13:36,27/12/2019 10:26
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,31/05/2020 09:35,31/05/2020 15:42
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,19/10/2020 09:01,19/10/2020 12:17
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",07/07/2020 13:52,11/07/2020 17:39
123456111,José Maria,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,15/04/2020 11:10,15/04/2020 17:30
123456111,José Maria,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,11/11/2019 10:45,11/11/2019 11:00
123456111,José Maria,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,"2299,9",3199,4,,17/05/2020 14:12,18/05/2020 11:16
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,02/03/2020 13:22,06/03/2020 13:22
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,07/01/2019 15:57,08/01/2019 15:40
123456111,José Maria,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,"109,9","249,9",4,,24/05/2019 15:27,25/05/2019 11:52
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,27/05/2019 16:59,27/05/2019 17:35
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,22/03/2020 10:43,22/03/2020 17:29
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,27/09/2020 11:03,27/09/2020 12:01
123456111,José Maria,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,01/08/2020 16:15,02/08/2020 14:30
123456111,José Maria,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",4,,29/03/2019 12:06,29/03/2019 16:37
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",4,,26/11/2020 17:05,28/11/2020 16:27
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,28/08/2020 13:32,04/09/2020 13:24
123456111,José Maria,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",21/09/2020 16:50,24/09/2020 16:01
123456111,José Maria,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,"109,9","249,9",4,,20/08/2019 09:32,20/08/2019 11:56
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,26/09/2019 10:37,26/09/2019 14:38
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,03/01/2019 15:50,03/01/2019 16:47
123456111,José Maria,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,"49,9","95,9",4,,05/05/2020 10:03,05/05/2020 13:33
123456111,José Maria,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,"109,9","249,9",4,,28/10/2019 16:55,29/10/2019 14:32
123456111,José Maria,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,4,,12/03/2020 12:11,17/03/2020 12:56
123456111,José Maria,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,12/03/2019 15:59,14/03/2019 15:20
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,13/04/2019 14:14,13/04/2019 16:31
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,22/03/2020 15:37,23/03/2020 10:38
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,11/06/2019 09:39,11/06/2019 16:25
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,4,,25/10/2019 11:40,28/10/2019 13:03
123456111,José Maria,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",4,,15/10/2019 11:44,17/10/2019 11:46
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,4,,19/11/2020 13:02,24/11/2020 15:31
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,22/10/2019 14:54,22/10/2019 14:55
123456111,José Maria,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,18/07/2019 16:02,24/07/2019 11:21
123456111,José Maria,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,17/12/2020 11:36,17/12/2020 16:08
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,18/09/2019 11:08,18/09/2019 17:49
123456111,José Maria,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,06/12/2020 11:33,11/12/2020 11:33
123456111,José Maria,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,05/08/2019 17:11,06/08/2019 10:59
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,20/10/2019 11:43,20/10/2019 12:52
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,03/06/2020 11:18,03/06/2020 14:28
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,20/12/2020 13:40,20/12/2020 17:01
123456111,José Maria,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,4,,09/11/2019 14:46,16/11/2019 17:10
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,23/07/2020 09:16,23/07/2020 10:13
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,21/11/2019 11:57,21/11/2019 15:22
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",4,,29/09/2020 12:36,30/09/2020 11:13
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",4,,27/01/2019 14:59,28/01/2019 13:36
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,14/03/2020 17:42,15/03/2020 15:26
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,13/03/2020 15:21,17/03/2020 15:57
123456111,José Maria,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",4,,14/09/2019 14:13,15/09/2019 13:32
123456111,José Maria,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,4,,15/11/2020 13:33,18/11/2020 09:16
123456111,José Maria,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,01/09/2019 16:42,01/09/2019 17:27
123456111,José Maria,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",4,,26/11/2020 09:01,26/11/2020 09:47
123456111,José Maria,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,06/06/2019 09:11,06/06/2019 14:49
123456111,José Maria,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,16/05/2020 14:04,16/05/2020 14:31
123456111,José Maria,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,4,,09/07/2019 16:37,16/07/2019 14:02
123456111,José Maria,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",4,,16/01/2020 14:12,17/01/2020 09:20
123456111,José Maria,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,11/06/2020 14:30,12/06/2020 09:25
123456111,José Maria,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,20/05/2019 12:04,24/05/2019 14:36
123456111,José Maria,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,21/08/2019 16:46,22/08/2019 15:03
123456111,José Maria,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,11/08/2020 10:26,12/08/2020 10:08
123456111,José Maria,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,01/12/2019 09:25,01/12/2019 10:12
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,"159,9","284,9",2,,28/11/2019 16:41,29/11/2019 12:46
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",4,,13/10/2020 09:51,13/10/2020 17:01
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,30/11/2020 09:20,30/11/2020 11:32
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",2,,09/03/2019 10:52,09/03/2019 11:56
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,01/02/2019 13:49,02/02/2019 11:12
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,"49,9","95,9",4,,01/12/2020 14:24,02/12/2020 12:24
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",2,,08/12/2020 10:23,08/12/2020 15:49
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",4,,12/04/2019 11:17,13/04/2019 09:04
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",4,,03/11/2020 10:11,05/11/2020 13:02
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",2,,04/09/2020 13:40,04/09/2020 15:14
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,2,,02/05/2019 09:45,05/05/2019 13:31
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",2,,17/06/2020 10:38,17/06/2020 12:30
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,29/06/2019 09:43,01/07/2019 09:46
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",2,,01/06/2020 16:41,01/06/2020 16:54
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",23/08/2019 14:54,30/08/2019 16:30
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,18/06/2020 17:55,19/06/2020 10:07
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,25/04/2020 11:23,25/04/2020 13:35
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,09/02/2020 10:49,10/02/2020 09:02
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",4,,04/12/2020 13:37,04/12/2020 17:10
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,02/07/2019 12:50,02/07/2019 15:30
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",2,,08/06/2020 17:20,13/06/2020 13:39
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,"489,9",999,2,,10/04/2020 13:46,14/04/2020 10:04
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",2,,18/11/2019 14:26,18/11/2019 15:18
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,06/06/2019 12:03,12/06/2019 15:23
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",2,,27/01/2019 11:39,28/01/2019 10:41
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,4,,12/10/2019 12:53,18/10/2019 17:42
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,19/09/2020 12:02,25/09/2020 10:55
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,2,,25/08/2020 15:32,30/08/2020 10:12
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",09/03/2019 14:00,14/03/2019 13:33
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,10/01/2019 14:58,11/01/2019 10:37
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,05/10/2020 09:56,08/10/2020 14:32
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,"88,9","189,9",2,,01/05/2019 14:19,01/05/2019 17:38
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,29/07/2019 16:02,29/07/2019 16:33
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,24/01/2019 15:57,25/01/2019 11:58
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,13/06/2019 09:54,13/06/2019 17:05
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,16/12/2020 17:22,17/12/2020 15:12
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",2,,16/12/2019 12:14,16/12/2019 12:39
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,17/07/2019 14:01,19/07/2019 10:26
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,"789,9",1399,2,,11/06/2019 10:14,16/06/2019 09:42
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,"49,9","95,9",2,,09/09/2020 14:59,09/09/2020 17:49
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",2,,03/04/2019 11:58,03/04/2019 15:29
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,20/04/2019 12:45,20/04/2019 15:35
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,31/12/2019 17:44,02/01/2020 14:03
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,04/06/2019 09:56,11/06/2019 12:23
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,"329,9","674,1",4,,20/05/2019 17:40,21/05/2019 11:12
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,"2299,9",3199,2,,24/09/2020 12:59,25/09/2020 11:18
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",4,,15/01/2020 13:03,15/01/2020 15:59
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",4,,27/06/2019 13:35,28/06/2019 11:17
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,06/09/2019 14:35,07/09/2019 10:47
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,09/10/2020 14:14,09/10/2020 17:15
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,"2299,9",3199,4,,29/05/2019 14:49,30/05/2019 14:22
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,"1189,9","1899,5",4,,25/09/2019 16:39,30/09/2019 16:33
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799,"1424,91",2,,04/09/2020 17:00,05/09/2020 14:03
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,03/11/2019 17:23,05/11/2019 11:49
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110,"189,9",2,,03/11/2020 17:08,04/11/2020 13:24
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,"27,9","55,9",2,,02/12/2019 13:18,03/12/2019 09:23
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,20/12/2020 17:13,24/12/2020 15:04
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189,"364,5",4,,18/02/2019 16:46,19/02/2019 16:36
123456222,Maria das Graças,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,"59,9","142,4",4,,25/08/2020 14:56,26/08/2020 10:55
