dt_venda,matricula_funcionario,nome_funcionario,cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final
2020-12-14 10:49:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,4,2020-12-20 10:42:00,5387.6
2019-06-25 15:56:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-06-26 12:05:00,674.1
2020-05-09 09:50:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,4,2020-05-09 11:04:00,1139.6
2020-05-30 15:26:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2020-05-31 10:46:00,364.5
2019-02-25 09:32:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,4,2019-03-04 12:17:00,3996.0
2020-06-28 14:00:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2020-06-28 14:33:00,2696.4
2019-11-15 09:28:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,4,2019-11-15 12:27:00,383.6
2019-05-01 13:10:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2019-05-06 10:56:00,5596.0
2020-12-14 09:40:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2020-12-16 10:13:00,1616.4
2019-04-04 16:39:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-04-06 13:50:00,808.2
2019-04-06 09:52:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,1,2019-04-06 17:17:00,142.4
2019-09-02 13:22:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-09-03 10:25:00,674.1
2020-11-03 16:14:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,4,2020-11-03 17:31:00,6707.6
2019-06-23 14:33:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,1,2019-06-27 11:50:00,1399.0
2019-09-26 11:35:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-09-28 11:00:00,1616.4
2020-08-15 16:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-08-20 17:28:00,2279.99
2019-04-21 14:06:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2019-04-22 12:05:00,1676.9
2020-06-24 15:26:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,1,2020-06-25 12:52:00,674.1
2020-01-28 15:02:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,4,2020-01-28 17:56:00,1139.6
2020-03-03 11:21:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2020-03-05 09:14:00,7598.0
2019-07-09 10:14:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2019-07-09 11:53:00,2696.4
2019-07-04 12:45:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-07-07 10:23:00,999.0
2020-07-22 11:47:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,4,2020-07-29 11:17:00,3996.0
2019-06-26 09:36:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,1,2019-06-26 09:58:00,249.9
2019-11-25 10:32:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,1,2019-11-25 13:13:00,142.4
2019-04-11 09:17:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-04-18 14:27:00,999.0
2019-02-06 17:10:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,1,2019-02-07 11:43:00,249.9
2019-09-04 10:25:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-09-05 09:35:00,189.9
2019-03-13 09:02:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,4,2019-03-13 12:48:00,569.6
2019-01-02 13:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,4,2019-01-02 14:58:00,223.6
2019-03-17 09:39:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,4,2019-03-22 09:03:00,5387.6
2020-10-08 13:07:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2020-10-15 14:52:00,7598.0
2020-12-25 09:51:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-12-30 12:00:00,2279.99
2019-07-25 11:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2019-08-01 15:01:00,5596.0
2019-08-31 17:42:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,1,2019-09-01 12:18:00,95.9
2020-05-16 14:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,1,2020-05-17 10:34:00,95.9
2019-01-24 15:41:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-01-26 17:23:00,9119.96
2020-03-12 10:49:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-03-14 14:26:00,6836.4
2020-05-04 14:05:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2020-05-04 15:10:00,2696.4
2019-04-16 15:44:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-04-16 17:14:00,364.5
2020-10-27 10:31:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,1,2020-10-27 12:57:00,95.9
2020-09-04 10:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,4,2020-09-11 10:41:00,9119.96
2019-04-27 15:34:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,2299.9,3199.0,1,2019-04-28 14:33:00,3199.0
2020-09-08 15:36:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,1,2020-09-14 12:32:00,1899.5
2019-10-06 10:05:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,1,2019-10-06 14:58:00,142.4
2019-12-31 17:22:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-01-01 17:07:00,340.0
2019-03-22 15:14:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2019-03-24 16:39:00,7598.0
2019-12-30 15:57:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,1,2019-12-31 11:20:00,95.9
2020-11-28 17:02:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-12-03 12:33:00,1346.9
2019-02-20 13:05:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-02-26 10:45:00,999.0
2019-06-21 15:45:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-06-25 09:34:00,6836.4
2019-09-13 15:55:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,1,2019-09-16 17:59:00,1399.0
2020-09-05 12:04:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-09-05 13:46:00,284.9
2020-04-06 13:00:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,4,2020-04-06 13:59:00,759.6
2019-04-14 11:08:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,1,2019-04-18 14:22:00,1399.0
2020-04-10 10:51:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2020-04-10 12:18:00,364.5
2019-04-29 12:49:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,4,2019-04-29 17:42:00,999.6
2019-07-11 13:37:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-07-11 14:06:00,1360.0
2020-06-14 17:57:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,1,2020-06-15 17:17:00,55.9
2019-02-09 14:32:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,4,2019-02-16 13:58:00,5387.6
2019-05-31 11:08:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,2,2019-05-31 14:07:00,191.8
2020-09-27 14:10:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-09-29 17:57:00,2693.8
2019-03-04 10:03:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,2,2019-03-04 17:16:00,1348.2
2020-11-20 14:22:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2020-11-22 11:40:00,808.2
2019-09-12 13:09:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-09-15 10:38:00,3418.2
2020-08-27 10:33:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-08-27 17:13:00,379.8
2020-05-20 09:35:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-05-23 17:44:00,4559.98
2019-07-05 16:00:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2019-07-06 14:57:00,3353.8
2020-03-16 14:44:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-03-20 11:47:00,3418.2
2020-11-09 17:19:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,1,2020-11-11 09:14:00,1899.5
2020-03-20 09:44:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,2,2020-03-20 13:56:00,379.8
2020-01-04 17:10:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,4,2020-01-05 13:42:00,999.6
2019-04-03 13:29:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-04-04 13:25:00,189.9
2020-12-11 09:23:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-12-11 10:33:00,1360.0
2020-04-24 12:06:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-04-25 11:16:00,340.0
2019-11-24 15:45:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-11-25 12:07:00,674.1
2019-04-16 16:40:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-04-16 17:42:00,364.5
2020-01-21 11:17:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,4,2020-01-21 13:41:00,5699.64
2020-07-11 12:48:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2020-07-11 17:18:00,364.5
2019-12-18 10:47:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-12-20 11:11:00,1616.4
2020-02-28 09:59:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,4,2020-02-28 10:18:00,759.6
2020-11-03 16:39:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,1,2020-11-04 09:04:00,189.9
2019-04-03 12:30:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-04-07 15:33:00,9119.96
2019-02-23 15:13:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-02-24 11:08:00,364.5
2019-01-20 13:11:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2019-01-22 09:10:00,404.1
2020-10-15 17:45:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-10-20 14:08:00,6836.4
2020-01-09 11:09:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,4,2020-01-11 09:49:00,3996.0
2019-06-02 17:58:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-06-08 15:14:00,2279.99
2020-02-11 09:27:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-02-16 17:49:00,2279.99
2019-03-17 15:39:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,4,2019-03-18 11:19:00,999.6
2019-05-05 11:05:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-05-05 12:23:00,1360.0
2019-03-05 15:46:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,4,2019-03-06 13:00:00,383.6
2020-11-22 15:03:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,4,2020-11-22 15:23:00,383.6
2019-01-31 11:31:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,1,2019-01-31 16:35:00,189.9
2020-03-12 16:41:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,4,2020-03-13 13:51:00,569.6
2020-12-06 11:07:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,1,2020-12-06 16:17:00,1424.91
2020-12-09 13:07:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2020-12-12 14:30:00,404.1
2020-11-24 14:16:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,4,2020-11-28 14:30:00,3996.0
2019-01-25 16:49:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,4,2019-01-26 11:49:00,759.6
2019-06-25 11:09:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2019-06-30 17:05:00,5596.0
2019-02-03 17:20:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-02-04 11:57:00,364.5
2020-04-13 09:58:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2020-04-18 10:20:00,404.1
2020-10-21 16:31:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,1,2020-10-23 14:40:00,1399.0
2020-08-03 10:58:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-08-09 14:57:00,6836.4
2019-02-02 17:44:00,123456999,Felipe Marinho,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,1,2019-02-03 11:08:00,189.9
2020-02-25 16:58:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,109.9,249.9,2,2020-02-26 14:58:00,499.8
2019-09-20 13:24:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,2,2019-09-21 11:12:00,284.8
2020-05-04 15:25:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,109.9,249.9,2,2020-05-04 17:00:00,499.8
2019-08-14 11:51:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,2299.9,3199.0,2,2019-08-14 12:02:00,6398.0
2020-03-21 11:56:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,2299.9,3199.0,2,2020-03-22 10:54:00,6398.0
2020-07-13 11:07:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189.0,364.5,2,2020-07-13 15:08:00,729.0
2020-09-12 09:55:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,489.9,999.0,2,2020-09-14 11:07:00,1998.0
2019-08-29 16:53:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,2,2019-08-30 14:14:00,284.8
2019-01-24 09:06:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-01-24 11:33:00,379.8
2020-08-09 15:36:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-08-10 10:59:00,379.8
2020-04-17 10:03:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,159.9,284.9,2,2020-04-18 09:12:00,569.8
2020-12-21 16:23:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,2,2020-12-22 09:13:00,284.8
2019-08-20 17:54:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189.0,364.5,2,2019-08-21 13:52:00,729.0
2019-04-03 15:04:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-04-03 17:18:00,680.0
2020-11-10 13:19:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,2,2020-11-11 10:59:00,284.8
2020-10-31 11:41:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-11-03 11:52:00,2693.8
2020-02-05 13:52:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10007,Batedeira,Cozinha,49.9,95.9,2,2020-02-05 14:26:00,191.8
2019-03-27 16:28:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-03-28 15:18:00,680.0
2019-10-28 12:58:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-11-01 15:37:00,3418.2
2020-08-08 11:59:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-08-08 17:18:00,142.4
2020-02-13 16:21:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,1189.9,1899.5,2,2020-02-17 14:21:00,3799.0
2019-11-04 14:07:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799.0,1424.91,1,2019-11-04 15:53:00,1424.91
2020-05-11 10:53:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2020-05-12 10:13:00,680.0
2019-08-14 12:02:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,109.9,249.9,1,2019-08-15 11:47:00,249.9
2020-01-28 16:50:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,27.9,55.9,1,2020-01-28 17:42:00,55.9
2020-02-08 09:28:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,789.9,1399.0,1,2020-02-14 10:55:00,1399.0
2019-03-04 11:27:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,2299.9,3199.0,1,2019-03-04 13:50:00,3199.0
2020-11-06 17:16:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,1189.9,1899.5,1,2020-11-13 17:26:00,1899.5
2020-05-13 16:10:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10019,Sofá,Casa,789.9,1399.0,1,2020-05-19 13:51:00,1399.0
2019-09-19 17:16:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10005,Notebook,Eletrônicos,2299.9,3199.0,2,2019-09-20 17:09:00,6398.0
2020-12-10 12:47:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10017,Cama Box,Casa,1189.9,1899.5,1,2020-12-15 15:31:00,1899.5
2020-06-05 14:40:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-06-06 12:37:00,142.4
2019-07-18 09:07:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2019-07-20 14:39:00,1346.9
2020-10-01 12:10:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-10-01 14:09:00,142.4
2019-12-02 13:24:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,159.9,284.9,1,2019-12-03 11:46:00,284.9
2020-05-27 14:59:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,329.9,674.1,2,2020-05-28 13:59:00,1348.2
2020-02-07 17:43:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10016,Guarda Roupa,Casa,489.9,999.0,2,2020-02-11 14:25:00,1998.0
2019-10-17 15:50:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2019-10-20 13:03:00,2693.8
2019-03-08 09:56:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,329.9,674.1,2,2019-03-08 11:15:00,1348.2
2019-04-20 11:26:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2019-04-20 15:10:00,1676.9
2019-06-06 14:15:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10009,Ferro de passar,Casa,27.9,55.9,2,2019-06-07 13:52:00,111.8
2019-12-28 13:02:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10002,Tablet,Eletrônicos,799.0,1424.91,2,2019-12-29 12:05:00,2849.82
2019-02-08 13:39:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2019-02-10 12:08:00,808.2
2019-09-15 14:56:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,159.9,284.9,2,2019-09-16 14:07:00,569.8
2020-04-08 13:00:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,159.9,284.9,2,2020-04-08 16:28:00,569.8
2019-10-26 10:56:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-11-02 11:26:00,4559.98
2019-05-02 11:09:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10018,Colchão,Casa,109.9,249.9,2,2019-05-02 12:49:00,499.8
2019-07-25 09:03:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10015,Microondas,Eletrodomésticos,189.0,364.5,2,2019-07-25 17:20:00,729.0
2020-03-10 15:15:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10008,Cafeteira,Cozinha,159.9,284.9,2,2020-03-10 16:08:00,569.8
2019-02-17 09:05:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10012,Processador de alimentos,Cozinha,110.0,189.9,2,2019-02-17 12:04:00,379.8
2019-07-16 15:39:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2019-07-21 09:02:00,2693.8
2019-10-30 14:33:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10020,Impressora,Eletrônicos,329.9,674.1,2,2019-10-31 12:54:00,1348.2
2019-02-17 10:41:00,123456333,Jorge Mateus,Vendedor,CL001,Loja Matriz,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-02-18 10:06:00,680.0
